tsne_0,tsne_1,phrase,label
0.3489112755238037,0.5408440794114069,feature detection,cs
0.26923449376281805,0.4069900069549636,feature learning,cs
0.39553312938003005,0.32996347564873263,feature maps,cs
0.1499122251802159,0.3807421911181158,feature oriented programming,cs
0.3504158152599521,0.46736202593745735,feedback connections,cs
0.12299137276321373,0.35260289895950647,feedforward neural network,cs
0.4811933052848634,0.6004727001668577,file overwrites,cs
0.10387123166302835,0.24861873352979957,finite element methods,cs
0.1795716744960624,0.18206894927478742,finite graph,cs
0.46559223259966165,0.771068395767473,first-order reduction,cs
0.5258413935497163,0.590705085312092,fitts's law,cs
0.5087940948442508,0.1655438071342081,flux architecture,cs
0.16191754891299973,0.3928470029056333,formal knowledge representation languages,cs
0.11043001354278195,0.4106621373887183,formal language theory,cs
0.3777974779900916,0.17882261931517016,fully connected layers,cs
0.10992522113652747,0.3138895412737998,fully recurrent neural networks,cs
0.3395600650963894,0.28616605577674414,function interaction,cs
0.5235655082420663,0.3653833034469385,function join,cs
0.08037299372649044,0.535389671180544,functional analysis,cs
0.2958434855784157,0.25491176115300074,functional architecture,cs
0.6399425409398117,0.2148920003993087,fuzzy class,cs
0.37023379311661947,0.4733082479162548,fuzzy classification,cs
0.2654836346310866,0.4906413522021063,fuzzy classification predicate,cs
0.356409432289192,0.32895371352467534,fuzzy description logics,cs
0.3481753523653032,0.30452732007620015,fuzzy markup language,cs
0.19610301940513872,0.26436305268108995,fuzzy propositional function,cs
0.6993792959138768,0.043290292853386106,fuzzy set,cs
0.7268448018534511,0.060608062420343806,fuzzy sets,cs
0.285389368255311,0.288711887647271,gaming systems,cs
0.7638835817125302,0.5479992066164644,garbage collection,cs
0.38131983429788874,0.3418942875844003,gated recurrent units,cs
0.38906859676825006,0.5254814332711044,gaussian elimination,cs
0.1911026650170084,0.4741793421414038,gene analysis,cs
0.19025044365001,0.3727794516427938,general-purpose language,cs
0.240898908976875,0.3991926006142427,generalised loop splitting,cs
0.028914761335233678,0.4607969515280059,generalized additive models,cs
0.1991917690584556,0.4744448611691207,generative adversarial networks,cs
0.08359612699888391,0.46684474730605074,generative model,cs
0.08582446366486683,0.47163595899476046,generative models,cs
0.2065558190015098,0.5075649209623416,generic programming,cs
0.156925372737795,0.33727948047740175,genetic representation,cs
0.15313442128114726,0.30973337135203133,genetic representations,cs
0.8083249078352323,0.3116691929018736,gibbs sampling,cs
0.3747632293919122,0.6563900352208202,global minimum,cs
0.25723439162545586,0.5166451094977327,global solutions,cs
0.2938205434589334,0.3368744184845993,global view,cs
0.2988226510370434,0.43102067994269383,golay code,cs
0.360262686533501,0.19720794865632202,gompertz curve,cs
0.6871234518710039,0.2419349113274383,gradient boosted trees,cs
0.36437459275416173,0.32852711291060416,gradient boosting,cs
0.13134190169750046,0.4281120971621116,gradient boosting algorithms,cs
0.4600321197200872,0.07607323830183466,gradient descent,cs
0.06101918002736138,0.35556435589117286,graph algorithms,cs
0.16981008543817686,0.3260579319818319,graph embedding,cs
0.09727732231959664,0.26833951611377194,graph isomorphism,cs
0.20598669138758433,0.3824110426882374,graph minor theory,cs
0.0741788247370476,0.339800316604949,graph theory,cs
0.36656274548092876,0.18615389003371227,graphic design,cs
0.3339925794242145,0.17872585676326844,graphic representation,cs
0.09112745853659839,0.30391297473029,graphical program elements,cs
0.15700158246480972,0.32111836630702295,graphics system,cs
0.6293567675108918,0.3741174511836873,hadamard product,cs
0.5210795570913026,0.4820349491001923,handwriting recognition,cs
0.28882965623800577,0.5035793143792897,hardware description language,cs
0.5357166794506568,0.5893653391592948,hardware links,cs
0.2477530545298491,0.4482041402087374,hardware technologies,cs
0.18675401780247902,0.39404842144786406,hash functions,cs
0.3963191196348784,0.419227397504354,hash tables,cs
0.49500701916334017,0.6130665229657453,hashing problem,cs
0.5194907247457855,0.24106443122498597,hebbian learning,cs
0.3110372198794994,0.32111296658728783,helmholtz machine,cs
0.30617563182441093,0.32809201219334233,helmholtz machines,cs
0.2514053387634595,0.355232038192255,heterogeneous networks,cs
0.5075073896739121,0.2814987483170453,hidden layer,cs
0.5308671602599913,0.2678813480360609,hidden layers,cs
0.5332398652867142,0.32197236049737343,hilbert spaces,cs
0.3865534995947367,0.44830942486660763,hopfield learning rule,cs
0.37293873257692683,0.367197496147895,huffman coding,cs
0.13784781662445159,0.4029554066152382,human-centered computing,cs
0.27773500786617245,0.3264452970033368,humancomputer interaction,cs
0.5694599500908998,0.41063858573541073,hurwitz stable,cs
0.16619654098579895,0.47740594182179047,identity matrix,cs
0.3697980382084048,0.3486940088897738,image file formats,cs
0.17703442392923313,0.31945122606010834,image processing,cs
0.33479065510824574,0.4538811539930178,image search tool,cs
0.38548285829853574,0.11938990922330302,immersive virtual environment,cs
0.0353655701492297,0.4050753913344687,implicit euler method,cs
0.16040256857481497,0.24950021062005373,in-place matrix transposition,cs
0.206639948061464,0.4238295921429144,independent variable,cs
0.30035029731957136,0.3187920080236042,industrial design,cs
0.08316677687560246,0.43112397843214356,informatics techniques,cs
0.21362373908830518,0.3237222963626132,information dimension,cs
0.222192749919564,0.3055515415573533,information graphics,cs
0.262921253361817,0.5148586638847271,information retrieval,cs
0.17664050636436257,0.4436608024505812,information science,cs
0.39602569844540947,0.6655546012538377,information security,cs
0.20228099273317374,0.497069956435608,information system,cs
0.2183168963128871,0.4122456119444013,information technology,cs
0.10164237121896905,0.42691010881627844,information theory,cs
0.1554510110550408,0.47703691889152944,input data,cs
0.4475576720760621,0.7536435931621309,input error,cs
0.21391270861838826,0.26376322582398715,input operands,cs
0.22299675811471048,0.426481858408486,input sentence,cs
0.18782956860518196,0.2859944625647016,input sequences,cs
0.26132993623548134,0.35453340089852003,input signal,cs
0.16560532729647523,0.4182105997467612,instance-based learning,cs
0.020210314656229862,0.43479449964952166,integer factorization algorithms,cs
0.07817679038326097,0.4254986081911486,integrated computational materials engineering,cs
0.2536788847894339,0.40174977915253557,intelligent agent,cs
0.09953121765755076,0.42540745643254574,intelligent agent paradigm,cs
0.2908220854433128,0.44628869248555,intelligent agents,cs
0.1865358495370444,0.32539309565608937,intelligent machines,cs
0.30130069938594933,0.45197233715904944,internet protocol suite,cs
0.37744886785064546,0.3520145493978203,internet route objects,cs
0.3842901250471702,0.5392231574238718,internet routing registry,cs
0.4956795665214736,0.5869530067425405,internet service providers,cs
0.14233246487920181,0.44143756663200145,interpolative decomposition,cs
0.11471077177095934,0.3075375022062638,inverse matrix,cs
0.33405321483799727,0.39387014211500093,ip routing,cs
0.3097847549938501,0.28567005678075896,ipn design,cs
0.09020085970835207,0.4565306248498118,iterative method,cs
0.19209102277242063,0.354281213622789,javascript computer programming,cs
0.1299461366494435,0.38397376524664967,javascript pseudorandom number generators,cs
0.3514299797875836,0.24979616194397095,javascript v8 engine,cs
0.753043508280106,0.10096291964071685,join trees,cs
0.8189490920005131,0.4239899140929935,k nearest neighbors,cs
0.2385046469523814,0.4505531032425213,kargerstein algorithm,cs
0.11573592860829597,0.43501027589454144,kernel density estimation,cs
0.20076576788510275,0.4023763398247568,kernel function,cs
0.21382834215681046,0.3843383041433669,kernel machines,cs
0.07015556673997915,0.420271498619873,kernelized learning algorithms,cs
0.5572244513499002,0.49608896512684303,known classes,cs
0.3648912657958591,0.2758915351845972,krylov subspace,cs
0.28153377309699607,0.3198913887188486,language model,cs
0.30635275669004347,0.3261057250145727,language modeling,cs
0.3153607854063826,0.5571866622407532,language specification,cs
0.3266189720917972,0.2739821704923868,las vegas algorithms,cs
0.09890865856368264,0.4805448778203681,latent semantic analysis,cs
0.1693773195233594,0.3524145758685189,layered network architecture,cs
0.46109497543799843,0.23481696606977165,leaf node,cs
0.4446049121724739,0.19528111719773728,leaf nodes,cs
0.11576246337661306,0.3393264311344137,learning automaton,cs
0.1505210201423047,0.4086554844437527,learning theory,cs
0.04009262713207364,0.38635604581302085,learning vector quantization,cs
0.2914091582854036,0.4087856386157614,least-squares support-vector machine,cs
0.11796929195129671,0.32992171585280766,lexicographic code,cs
0.33481657202681786,0.3493572298908265,lightweight software,cs
0.07930826049586001,0.31549317890411327,linear algebra,cs
0.22191953021699576,0.1847774558026226,linear combination,cs
0.21821847954776027,0.40730323740787266,linear dependency,cs
0.03768731454218633,0.45294401032207077,linear discriminant analysis,cs
0.056980479528053865,0.32879739461616736,linear equations,cs
0.08998536078993095,0.2961095035612109,linear function,cs
0.10371550377878937,0.30393632881219124,linear programming,cs
0.10974192496217126,0.21570305462915176,linear quadratic gaussian control,cs
0.04531793920557069,0.3808710252126481,linear regularization methods,cs
0.10427964458286272,0.27901922736926155,linear system,cs
0.1186222116787039,0.18792351310789385,linearithmic time,cs
0.8042100777568261,0.3318490303721711,local minima,cs
0.5436335410585258,0.6223171324675334,local minimum,cs
0.1915145708295761,0.4379652501214292,local regression,cs
0.12776758577377503,0.31281094362082884,logarithm function,cs
0.47527687304288324,0.1688496708544117,logic gate,cs
0.17873309105091537,0.3915550680286368,logic program,cs
0.147636951441606,0.3310257936735284,logic programming,cs
0.1281809840205329,0.36695715635051523,logic programming language,cs
0.1333841077303533,0.3784389676962146,logic programming languages,cs
0.007007750569246954,0.4024660051155247,logical calculi,cs
0.01170610856402602,0.4041710199652656,logical data model,cs
0.08212528772519366,0.3585030978679141,logistic function,cs
0.0643786978931234,0.31022629718778766,logistic model,cs
0.05807775985972916,0.43879601702111065,logistic regression,cs
0.3577645290942715,0.5984862805644335,logspace reductions,cs
0.4891639282625801,0.4246415569888544,lookup table,cs
0.5281233577488401,0.4385191089792011,lookup tables,cs
0.4139215181210614,0.10819273904618884,loop body,cs
0.5616062013887115,0.27097779948581063,loop peeling,cs
