tsne_0,tsne_1,tsne_3,tsne_2,phrase,label
0.5656733212856786,0.32088867138249977,0.7454056809131236,0.5137629246368701,algorithmic assignment,cs
0.6047139274030294,0.4945627975838655,0.48131407687862643,0.2530274946280126,algorithmic complexity theory,cs
0.6090015525909993,0.41628620652929854,0.646201797578773,0.4692460406243575,algorithmic design,cs
0.5845911072934924,0.49137199552143196,0.5345772928723733,0.2734461350360651,algorithmic information theory,cs
0.8727671911695934,0.7136158173095282,0.5302996521483097,0.5280315569806058,analog filters,cs
0.49914628655333104,0.48354214566573794,0.22184280697852043,0.6850549854545305,analog recording,cs
0.5041379265980547,0.5019504518617581,0.22906463900930538,0.6590731345827369,analog signal,cs
0.5769437896921551,0.6938455365320414,0.41113019155465597,0.6041480089829322,analog-to-digital converter,cs
0.2656264538512946,0.4164530914214479,0.5637769652308444,0.3638329505967238,application crashing,cs
0.6731978441500113,0.5108316371379723,0.529577969366435,0.6398369273562853,application programming interface,cs
0.6699996988571587,0.5148823133890155,0.548197771765594,0.6431242501947474,application programming interfaces,cs
0.6760524515959676,0.5258377278524587,0.50534017975349,0.2800554693531408,applied mathematics,cs
0.6880863316630027,0.33665881703008427,0.5850660931647729,0.37401566033707223,approximation algorithms,cs
0.2940633432337509,0.4481161597263372,0.5474938727879395,0.8140207563200643,arnoldi iteration,cs
0.1550600295394507,0.7037086766877986,0.4620882815393274,0.4088095543761066,array list,cs
0.44985528193936986,0.5183314104892492,0.4404922685883718,0.9826917941249799,artificial bee colony algorithm,cs
0.436634175336759,0.5217453186297033,0.5258224247680472,0.31227620679244755,artificial consciousness,cs
0.47339348145124394,0.49668618847192086,0.5836433751169957,0.4358905272847538,artificial intelligence,cs
0.48949614016714343,0.4706081989584793,0.6211369128283812,0.4413132012371965,artificial intelligent agents,cs
0.4933350452340256,0.5166680733746776,0.4713739020278932,0.38970087542089676,artificial neural network,cs
0.522881916609471,0.5281322004271845,0.47523245113325246,0.3936341652851929,artificial neural networks,cs
0.4731675411316823,0.48202659345465343,0.4402114980175917,0.35797293644565936,artificial neurons,cs
0.47333614368789423,0.4888489952748038,0.36882291719622196,0.38409009677338624,artificial neurons stochastic transfer functions,cs
0.5440471058529981,0.5344416232108916,0.4694916842060871,0.43502344987713254,artificial systems,cs
0.486313228142281,0.6078258541313524,0.45074399334146403,0.4220349795733012,associative arrays,cs
0.7312441770558521,0.33711815665197087,0.5419221779630515,0.25610367610884055,associative classifier,cs
0.35866975473953705,0.7594541385707736,0.38621308872635207,0.27487563568121043,augmented reality,cs
0.4869990196115948,0.7853709366838532,0.6329979373323487,0.4970469154255314,authentication mechanism,cs
0.510878469283035,0.3967963229843127,0.40434363685510855,0.22498404560146462,automata theory,cs
0.5825420361507007,0.5850803523431638,0.6946363594036603,0.4601972999566313,automata-based programming,cs
0.3943596840113158,0.5253659497405919,0.5247777916490423,0.5192947801932142,automatic memory management,cs
0.3254793110500664,0.5574665890511158,0.6911471074365662,0.24877619586314995,automatic speech recognition,cs
0.5708520006886355,0.5423163236331081,0.5539157061184485,0.552656593470996,autonomic computing,cs
0.40672395812167894,0.8249443408203857,0.5338070520960135,0.4862180171529782,autonomic networking,cs
0.5630828325412458,0.18060055036969797,0.5201409920557397,0.6687510869899226,autonomous operation,cs
0.5723831498185219,0.6179733860690846,0.37295432610428975,0.560252019702514,autonomous processing nodes,cs
0.2242085818472343,0.6968761307260424,0.43953444183896373,0.9155228259171977,avl trees,cs
0.5557126474627655,0.5209955333014915,0.4936454510423815,0.24046244550794782,axiomatic set theory,cs
0.27775460743347813,0.5372549911190759,0.13941243914946713,0.7265241261868187,back end,cs
0.5086433285713389,0.4720013903986123,0.5080577350955509,0.38837520310278006,backpropagation based artificial neural networks,cs
0.9154917485821642,0.3923910734024447,0.5749632300096537,0.11062191504736188,backward euler method,cs
0.4464178445518123,0.24654353983735322,0.6357612837852178,0.20499721144516042,balanced binary search trees,cs
0.6752504092152705,0.3678484338761212,0.8951466766081851,0.5139375211557146,basic function,cs
0.39482603947208994,0.7412859608141544,0.6676528803229941,0.6694605805579518,bayes net,cs
0.41408399938656704,0.7364565437863582,0.6483808234426797,0.660075462047935,bayes network,cs
0.3507541486065884,0.34365756310407997,0.5256151025768868,0.18265705400625282,bayesian network,cs
0.350854484493161,0.3580042392978702,0.5249976697852368,0.19042028059466784,bayesian networks,cs
0.7004855969909342,0.24059449422988335,0.5273252971823298,0.5096999267053981,bcjr algorithm,cs
0.5626929846237879,0.39727161394998184,0.637445770108199,0.4515180269655866,behavioral software design pattern,cs
0.4614205994472864,0.8300060996434794,0.6863653977465636,0.31835020352252846,belief network,cs
0.587111889165126,0.3329062634052381,0.4584717717745879,0.30696021228814196,bernstein basis polynomials,cs
0.6143782729266721,0.3591494061400643,0.41986268551847944,0.3286231294665584,bernstein polynomial,cs
0.5800914706822262,0.32562029915375706,0.4635364662278206,0.3046073443929377,bernstein polynomials,cs
0.6544311130967313,0.7194394810582089,0.5737099730902268,0.6845505152134238,big data,cs
0.6767745081087493,0.4635449996538505,0.19266959439120243,0.3316223900758176,binary arithmetic,cs
0.4249898832227126,0.6644629598787182,0.20038710390702005,0.2745423515033169,binary dependent variable,cs
0.11480904445088787,0.6862769327295312,0.6137209996315255,0.4435015653842852,binary file,cs
0.46511974566573716,0.7391046011248329,0.18170252780984592,0.7071676669877874,binary floating point,cs
0.44819797205253015,0.6686775788180334,0.23910026406335766,0.26761834449336047,binary inputs,cs
0.5689533345892044,0.8279718736453778,0.5377250305037572,0.27258963053588725,binary lexicographic code,cs
0.563336750236994,0.834662522468166,0.5211992679453031,0.26695575582745396,binary lexicographic codes,cs
0.45998722555394994,0.6719478862616555,0.2549524287264475,0.2630758749853088,binary operation,cs
0.42418018748803904,0.2786523998635596,0.6205308479098489,0.24133520535833367,binary search tree,cs
0.4357552822596461,0.2591885513822054,0.6829670442063591,0.2261469862224324,binary search tree algorithm,cs
0.43110431513150854,0.2773777156290031,0.5885733671502902,0.2390664257363733,binary search trees,cs
0.5771482361493946,0.46558599288870833,0.3263417087664856,0.12108489593249559,binary space partitioning,cs
0.7509063297272033,0.00948949201200217,0.547624655813038,0.33944373795599325,binary splitting,cs
0.3313050316185425,0.11898327531143925,0.4995433176658995,0.7140990987922968,binary tree,cs
0.3321062005186229,0.1215049840430169,0.5027330332670693,0.7249301910916404,binary trees,cs
0.6362455690096065,0.5609677008920023,0.5109358545225381,0.5544637835153247,bio-inspired computing,cs
0.48319417443956963,0.42640948920198757,0.8846325940425802,0.22789108036264993,biodiversity informatics,cs
0.6480953214423228,0.6251053688302471,0.5034437684782244,0.5021208664805964,biologically inspired computing,cs
0.514280100464413,0.5275808166507968,0.5130305037160319,0.750017522515145,bit array,cs
0.48257454132804906,0.6231646891386549,0.447699307345761,0.7664616604992693,bit sequences,cs
0.4216541855298619,0.5643864377378502,0.2827586002662296,0.8935118541695903,bit slicing,cs
0.5098152789447872,0.6037697416005836,0.44845270175077223,0.7415208054227056,bit string,cs
0.7651726182793621,0.40376228018497756,0.5810611125890675,0.7147594897190157,bitwise operation,cs
0.7812022770225475,0.4149575589524339,0.5885591428489481,0.7085421449554322,bitwise operations,cs
0.700224717446698,0.34653558564875325,0.5390625278487827,0.5197531078111056,block lanczos algorithm,cs
0.650519313342745,0.1051210204821162,0.5993258695716432,0.5667057352756226,boltzmann learning rule,cs
0.301854415987324,0.4529975428217046,0.5726689358917388,0.8528900705905907,bonferroni testing,cs
0.681871725045605,0.5956458148588217,0.4474774905058444,0.26613097004960634,boolean algebra,cs
0.4173364252606102,0.31864460733672656,0.40700285456706875,0.5615064634915526,boolean function,cs
0.41427534883384304,0.3067035092580364,0.40557289069446345,0.5663540970055942,boolean functions,cs
0.6282100464662572,0.6250052566928375,0.49991355395080755,0.266409191951095,boolean logic,cs
0.406685982512003,0.26843251622888104,0.40036450680487834,0.5795991137606826,boolean operators,cs
0.5605764942955268,0.26990025468978907,0.5605513426945277,0.39711016700283497,boosting methods,cs
0.530225486525584,0.6210387294867464,0.3646438106068346,0.30269287596704486,boundary singularity,cs
0.21893413153378583,0.6392839785508672,0.4838618034884047,0.9310349442906775,bsp tree,cs
0.31139255396040894,0.4470180782164743,0.5392836488975734,0.34318680458384243,buffer overflows,cs
0.2858578871161068,0.4646423292485182,0.5523833684066901,0.3614068742272274,buffer overflowsruntime error detection tools,cs
0.6519382202133647,0.7001625237840176,0.23926665068609254,0.8140868666907639,c4 model,cs
0.6755596837451122,0.6505860695572041,0.12442511200797558,0.4883593637885602,caesar cipher,cs
0.27437885441519705,0.3265891284556344,0.42511442782058917,0.6127160932006147,caesar shift,cs
0.6675019394389268,0.6605544241320522,0.46254491931537556,0.14403606446448183,categorical label,cs
0.5336722670361683,0.4694766001574403,0.49570526869218523,0.20433390999897677,category theory,cs
0.2885118123903392,0.5067177551138156,0.6322691869578553,0.22365340362086045,character recognition,cs
0.46780374103013395,0.39155286251160837,0.7980961125690506,0.7815643658013726,character sets,cs
0.6377484755995477,0.3872673017163377,0.41104249445245394,0.327784068283717,characteristic polynomial,cs
0.5656265380797827,0.6486492434309868,0.08280199569621312,0.429295899010756,chi-square automatic interaction detection,cs
0.44007528342262314,0.8228676316137588,0.296783363794589,0.5697228797400284,child nodes,cs
0.4350086383073576,0.8574267012927195,0.27434225596678935,0.567300317773287,child vertices,cs
0.2906202282221837,0.13970294301218625,0.3814511491014437,0.5689227640795488,cholesky decomposition,cs
0.5875063384536906,0.710174113482586,0.4112219879976785,0.23400202287042637,classic ad hoc,cs
0.5644916371925883,0.5861909780810812,0.5193031756457106,0.28853666367510145,classical backpropagation rule,cs
0.5988658810859294,0.4802791106518938,0.3542787301684448,0.5593098627723732,classical computer,cs
0.8539852365969911,0.25564657429316884,0.5161836714316088,0.3656959008481452,classification accuracy,cs
0.824011187706118,0.21750857626415335,0.5222553928645092,0.3768841653643907,classification algorithms,cs
0.830712447810053,0.18143171205557984,0.580302611145743,0.3487255924233674,classification criteria,cs
0.5790038729298665,0.29130280908534834,0.5797903854855585,0.14940036963201206,classification problem,cs
0.8269592471794999,0.17848782979604677,0.5501767611083499,0.3752218429615165,classification tasks,cs
0.20509085716607867,0.6999616147292882,0.4807563574469448,0.9188378085903012,clique trees,cs
0.5739931253747907,0.7089140378861064,0.2751327569468197,0.4098910994493218,clock cycle,cs
0.6891953400890543,0.36312574852486323,0.40276400591204464,0.4684157604985407,clustering algorithms,cs
0.6925934500516955,0.622251823810587,0.6833212327373194,0.5785770066427954,code libraries,cs
0.530356799778319,0.18114029120923592,0.49169773802486577,0.38408328576184964,code stylometry,cs
0.6778453329535495,0.6976127256490787,0.5296364783736601,0.28372464442559886,coding theory,cs
0.453599836151674,0.534423496683866,0.6567462481708577,0.3230222802442967,cognitive architecture,cs
0.48447676244159793,0.48198321231168756,0.5953032782826136,0.3486580465923876,cognitive architectures,cs
0.4496832374535844,0.44244726295081277,0.5812711866684062,0.32151437376867203,cognitive dimensions,cs
0.5614875137817564,0.19354377685176438,0.5090511508755396,0.4486265496239213,cognitive modeling,cs
0.5061306302948784,0.4001785516620253,0.5260518460394253,0.48211259208923185,cognitive robotics,cs
0.5232294319127474,0.40779480809002744,0.7538675703971984,0.29827736054612275,cognitive science,cs
0.49191622350176967,0.4656047874118225,0.561918469430626,0.2762458765660971,cognitive theories,cs
0.5859414303378203,0.42534103785028304,0.42038334978827935,0.2535322816603536,combinatorial game theory,cs
0.419959341972944,0.6394178194556016,0.6351559386506089,0.6383620463668322,communications network,cs
0.2664878097253082,0.31686889246812455,0.350368096127376,0.7257316729143178,comparison sort,cs
0.7771145749100512,0.2508454346475325,0.540729084696988,0.39519389682679723,comparison sorting algorithms,cs
0.263920733380981,0.32642094113895065,0.3578656533863928,0.7295262181177342,comparison sorts,cs
0.19758119075123784,0.45014958681454403,0.5043920118188246,0.38333269843090134,compilation error,cs
0.19105579141149767,0.44431029732821437,0.505621227955212,0.37401574943460686,compilation errors,cs
0.8531465704218583,0.19566331837039994,0.47600908427635996,0.33858549110402697,compiler correctness,cs
0.6389421076596472,0.4460483895829454,0.6986138442334943,0.5514637111285275,compiler design,cs
0.6823400354391883,0.446011690079247,0.6922854354286915,0.5382893214941585,compiler optimization,cs
0.6784633620842945,0.43656766208243664,0.6797591523473538,0.5240175002011624,compiler optimization technique,cs
0.6296636221985032,0.4082965973527966,0.5125729687807364,0.2694808195579305,compiler theory,cs
0.6036245410951209,0.5417268187633563,0.3256630827733963,0.4700268023203691,complex functions,cs
0.588749675720321,0.5981077060512148,0.5113903286623881,0.8046104133080196,complex vector spaces,cs
0.5810558244789782,0.47041029756453057,0.451939492742357,0.23714431472195396,complexity theory,cs
0.8479043557026035,0.7255558143695398,0.4896670150695059,0.5255434043787834,composition filters,cs
0.5476137195853529,0.6942968064926374,0.4885925456215503,0.27928845837664135,compound logic gates,cs
0.8906282476061328,0.6278118875751438,0.7232056938445559,0.45519603259369973,compressed data,cs
0.48029335960901676,0.7210656990735492,0.27247369690181417,0.46977606948324696,computation time,cs
0.6079627865645537,0.4813505377751184,0.4820534697725576,0.2261555593852096,computational complexity theory,cs
0.565882129946713,0.5641480604804061,0.7697741918554022,0.5035923009152218,computational engineering,cs
0.9307611464341589,0.22438741871863876,0.6162113903104964,0.4126942662845742,computational ethics,cs
0.5450241199194051,0.542364765098202,0.28907904346228075,0.34063634805599474,computational fluid dynamics,cs
0.5931384686811653,0.5967160318685292,0.6753584894112793,0.31042499761614595,computational framework,cs
0.4519959281661187,0.528405318516379,0.5991549585928189,0.4645931767959608,computational intelligence,cs
0.5407783984042425,0.3439880566864569,0.7981555872863729,0.3466105951461881,computational learning theory,cs
0.4700595853121655,0.3544349918559528,0.8420352330528726,0.33550066716233934,computational linguistics,cs
0.6397515434298514,0.7811827153387101,0.5532284461458217,0.3967518464177089,computational materials science,cs
0.6517817839943162,0.5308954803774034,0.47986003452001436,0.285131118307904,computational mathematics,cs
0.6857871643021616,0.5129728037711877,0.44991446636261895,0.37214937387796504,computational models,cs
0.9462348971561843,0.2056982174400177,0.5804077338739747,0.4324874716986631,computational morality,cs
0.5525661623092532,0.5084098643136805,0.4847221440742534,0.3583347516340884,computational neural network models,cs
0.6410281769457103,0.7394841034654643,0.45186620502879166,0.38850760203924856,computational physics,cs
0.6129041911970873,0.3412437542030045,0.49618504752136855,0.06385422312810443,computational problems,cs
0.5273239138986031,0.7369623141715445,0.8814824357093113,0.44350063975989756,computational resource,cs
0.5328901093377283,0.7334766770139148,0.8828004217687008,0.4483400317519854,computational resources,cs
0.8392652996473177,0.5560842903110195,0.43847758653187485,0.35377951147940556,computational statistics,cs
0.5814363864655926,0.5959800747307029,0.4702899897003719,0.4363885577540515,computational system,cs
0.5988334271215815,0.3978237681037682,0.4766689856048151,0.03937647723712426,computationally intractable,cs
0.6240487016188965,0.39839045704681764,0.22429761291133868,0.4101373848345067,compute arithmetic operations,cs
0.5655179977145588,0.5060869020414551,0.47994506156661504,0.6167214035720746,computer architecture,cs
0.6289619572986939,0.4684310587218376,0.40210720650954485,0.6074342725507048,computer code,cs
0.41025775913871815,0.39249199787680633,0.7298656008490215,0.4532047076444576,computer ethics,cs
0.3622408450600533,0.4502584668202113,0.3381956862430893,0.6051443372141315,computer games,cs
0.5708705829489014,0.42547376430928185,0.3912522754083588,0.6240251046757436,computer graphics,cs
0.5192234067370395,0.4675585920516871,0.3592560976940646,0.6030507431447168,computer hardware unit,cs
0.5784681901444184,0.5965581699587215,0.4159486719205135,0.6627720880312153,computer interaction,cs
0.6039433303245392,0.42930579268484265,0.43565783643975625,0.5487547896854675,computer language,cs
0.5857372230478924,0.4150816115325745,0.47699314543600235,0.5574952033847242,computer learning,cs
0.3697873224437475,0.5304743407328413,0.468417656911113,0.5215628433225001,computer memory,cs
0.5129464424423898,0.551086464420098,0.4608343082635198,0.6074263725693004,computer network,cs
0.5475034998496573,0.5343127335334467,0.48281858980043424,0.6163136041560475,computer network architecture,cs
0.5115834539291175,0.5151728413360652,0.39382383714862684,0.5824179914612091,computer processors,cs
0.5930978310353237,0.4630912725418133,0.40969470248355344,0.5869429780530201,computer program,cs
0.66147652456371,0.4643002414023734,0.3929412860874295,0.596830240368517,computer program source code,cs
0.613891972991813,0.4665054945397261,0.4439660143532318,0.5888256683582263,computer programming,cs
0.5808432619310069,0.4965668101860179,0.4254092924460967,0.5877167406426997,computer programs,cs
0.6742734627396254,0.6995992318864033,0.5020734181384123,0.4708945702338838,computer science,cs
0.6598618852448618,0.7445107908155277,0.5230550175342106,0.46719655230951895,computer science fields,cs
0.5135764273390782,0.48552481176474444,0.8176103733120245,0.6622578368607509,computer security,cs
0.5967999642455267,0.3802772160941432,0.4777664812832324,0.5846582697718121,computer skills,cs
0.5415354435349478,0.5228462651378656,0.4432679884696374,0.5874592289681507,computer systems,cs
0.543605192251628,0.4394421331705186,0.4477108444537893,0.49418115138486873,computer vision,cs
0.5128895752147297,0.448921037948032,0.4033719833992875,0.5575278576311682,computing machinery,cs
0.5379048863420782,0.5103800080036002,0.41898924486522604,0.5317387098772022,computing resources,cs
0.6061972950634578,0.3909812458386193,0.32541987806832917,0.2847978737289148,concurrent pattern calculus,cs
0.33854097624436363,0.3215738272499545,0.24969924000140611,0.506280391787797,conditional expression,cs
0.7910469650978359,0.43827358982199,0.7446838130439544,0.25321155033511766,confidence score,cs
0.6818089384269787,0.3608348911852498,0.7240253700662788,0.3186577286131862,conformational analysis,cs
0.4400562904184958,0.5561657891905853,0.5938314778263502,0.6374910288682348,connected wireless device,cs
0.6009335864818809,0.6719034158486858,0.6760270932701218,0.4080685004813643,constraint logic programming,cs
0.568172728878646,0.6963239698587275,0.6941966057019281,0.4141490805292821,constraint programming,cs
0.33645301441696396,0.3499698106049152,0.697766254105716,0.5666733384220565,continuous function,cs
0.3366168128297831,0.3479468230535695,0.7070200567173279,0.5537791976580891,continuous unimodal function,cs
0.4960006971805127,0.39397891688871883,0.5534828006466155,0.3779565135920863,control theory,cs
0.3954563909186799,0.5629776440574181,0.4224389567021316,0.482285143077177,conventional dynamic memory allocation libraries,cs
0.5036908088329646,0.5253141112300629,0.42475834043108834,0.36495572802902315,convolutional neural networks,cs
0.31394207750376874,0.605820583581792,0.5876124967431491,0.33300829232734797,copyright investigation,cs
0.7653095883589491,0.3905025645410436,0.454357699376445,0.27976770411572005,correlation matrix,cs
0.28632813164534177,0.41080311336931535,0.7698301567692127,0.49857823846571037,cost allocation,cs
0.42235778456532297,0.549205954727938,0.37391291376813107,0.529680636024929,cpu cache,cs
0.7527121469167777,0.38684596066591975,0.4472667309180072,0.28010124568649136,cross-correlation matrix,cs
0.7828330653342288,0.6845634119892126,0.7077245812214873,0.42343679563449005,current databases,cs
0.6452448318335602,0.7866005060067014,0.43820652276143224,0.6030921635985964,data compression,cs
0.8257296984283213,0.5889200811359462,0.615522858719605,0.43621904969440733,data elements,cs
0.5710372773659086,0.4687332480679405,0.8603958652540366,0.7039282984224113,data encryption standard,cs
0.39734010386183666,0.6907280961330022,0.14591388400943944,0.454213945118453,data mining,cs
0.7742057596729556,0.468624327781102,0.6511094763104441,0.38862448810496436,data model,cs
0.7855125295179256,0.4498838317877627,0.6310355184437707,0.4066040043045593,data modeling,cs
0.8149942265010941,0.6197167148760675,0.584910880330562,0.4741430564469709,data objects,cs
0.8615464175710692,0.5751542997115707,0.6585972582182735,0.4342714221360409,data set,cs
0.8483972899307193,0.5860630182273374,0.653145354289712,0.41635102710053973,data sets,cs
0.8087161053645561,0.5734876058327351,0.6279709389914437,0.3445025771758885,data sparsity,cs
0.5789921433330115,0.8199093555490616,0.4651470307418754,0.5159275232540605,data storage,cs
0.8182763091217955,0.5419152473685519,0.6272779858707376,0.40606401384631124,data stream clustering,cs
0.664124574640936,0.7530523325993745,0.4244002650669421,0.6271982935723376,data streaming algorithms,cs
0.8025113358026769,0.6033692863374163,0.6430837484635697,0.4361845590487773,data structures,cs
0.8381170053906648,0.4819047479470164,0.5888950214479157,0.46765236787192005,data visualization,cs
0.5623572613088391,0.8431308330828292,0.47596781666475546,0.4971330860442809,data warehouse,cs
0.4958152534760681,0.8814909951978936,0.7836887804578967,0.41816928008875226,database columns,cs
0.613210231768931,0.9137521314781724,0.5080806096572573,0.49600206430572985,database dumps,cs
0.7469501696361749,0.498486116730148,0.7064999339992418,0.40819281134163304,database model,cs
0.725539038406818,0.48399709967511356,0.7841224605543329,0.4076672447842699,database normalization,cs
0.8028217957704987,0.6508694475963714,0.694873271140712,0.362723567493798,database relation,cs
0.5901148531344249,0.8096129511162208,0.5869344191568585,0.5274012290470318,database systems,cs
0.7591873419182059,0.6707996849045667,0.7530418342803497,0.3653059011395931,database table,cs
0.7344286794133554,0.44304500196330426,0.7892512431970822,0.43858003536498946,database tuning,cs
0.17505092288010518,0.5190968366605491,0.47786131795644543,0.820037116844962,de morgan's law,cs
0.5585554941161306,0.5307277630077166,0.3961015351057951,0.622300206104377,decimal computers,cs
0.7283452612657475,0.43233135844597603,0.6258111005104077,0.024979503607143464,decision boundaries,cs
0.7283564293393487,0.4323307072337088,0.6258142332842455,0.024931192943918764,decision boundary,cs
0.6622759984954504,0.34652727430043556,0.5434750500818799,0.12533179921898288,decision making problems,cs
0.5106903005010409,0.6901160505912175,0.5874540962944207,0.4901347534378185,decision network,cs
0.44777489547660576,0.10353641291659257,0.6327001935711477,0.31256814971427016,decision tree technique,cs
0.44915898270620686,0.11889003782724222,0.6270653205692748,0.30453171048575817,decision trees,cs
0.8911119478962989,0.6331440539002888,0.7385709829517327,0.4471248255272277,decompressed data,cs
0.5592428401729708,0.05218423039412011,0.634266258301028,0.50076661034696,deep learning,cs
0.5298908056681572,0.5758676322582575,0.4313225641593453,0.39181774374630346,deep neural networks,cs
0.5216376434707511,0.13924105224945904,0.5764390098427504,0.505687118219539,deep reinforcement learning,cs
0.42154414257000544,0.3771196690756776,0.3322746340083837,0.4461046884548286,delay-tolerant networking,cs
0.3541258669763058,0.3936180311626956,0.7386178031821743,0.2899561853963676,description logics,cs
0.8375167578296203,0.5526455404366296,0.46096606985199984,0.3513766598672708,descriptive statistics,cs
0.5054131732034698,0.5782692292509405,0.3797538163492022,0.6121620451313464,desktop computers,cs
0.7162420018811445,0.2948899950754926,0.45028514822805105,0.364270765982197,deterministic algorithm,cs
0.6136670309358134,0.3753800192823281,0.8141136767226376,0.7017760781752065,deterministic encryption,cs
0.6249247194889789,0.3907962277059159,0.7852562916107086,0.6960094085412619,deterministic encryption scheme,cs
0.6334056131611401,0.3950087923055014,0.810830721683056,0.6862423387999884,deterministic encryption schemes,cs
0.7341112523977563,0.28173317096977885,0.4444499490776867,0.38689016499437856,deterministic global optimization,cs
0.510624000462612,0.4576901549219214,0.3833638412035467,0.3782769182263619,differentiable function,cs
0.6477421753086413,0.47043931343482864,0.36392347827670185,0.27801305686751127,differential calculus,cs
0.661054799803026,0.4881610683984491,0.3294740575889657,0.2706775380442513,differential equations,cs
0.6565343712335048,0.7451044547162028,0.5613977160447212,0.6585051971977914,digital data,cs
0.8534514567514582,0.7276865540537601,0.5330671022264274,0.5601730149386075,digital filter,cs
0.8472810440938423,0.7308720696320734,0.5256490356760011,0.5615235949675178,digital filters,cs
0.5154732749870465,0.6900525137572284,0.5212567824296521,0.5579322762907422,digital information,cs
0.5146047765892388,0.536306779063308,0.24278149954051736,0.6285539719601743,digital signal,cs
0.4541083058564754,0.8845217236624651,0.594253230074914,0.4272341177110693,digital signatures,cs
0.6306858648832799,0.6187372781991158,0.5346338910246592,0.8138858428531739,dimensional space,cs
0.7504496241475297,0.361260582602154,0.3067989445801477,0.5194132328905806,directed acyclic graph,cs
0.5242892498619173,0.61388281970991,0.33799950742101337,0.41262008763712704,discrete time recurrent neural networks,cs
0.7575916800056169,0.33588083991720125,0.5815612527344248,0.31197965059827604,discriminant function analysis,cs
0.9580199808275164,0.5006919694695174,0.557027362866904,0.5166362174192095,distance metric,cs
0.8418317936712336,0.33769056552132615,0.586712993056786,0.5235276196813524,distance metric learning,cs
0.6458207467202779,0.46463893891661157,0.49299176384846444,0.4850386491740619,distributed algorithms,cs
0.6267610253115133,0.5662697838958134,0.606433722104397,0.6278000484215401,distributed application,cs
0.6200461638665443,0.5670480496904231,0.5771460981486938,0.6166624804025023,distributed application architecture,cs
0.5196526574691098,0.4789198795958198,0.5286529501968753,0.4915105790056747,distributed artificial intelligence,cs
0.5252232710043908,0.4943010350085807,0.5429808635778312,0.5053942017215307,distributed artificial intelligence systems,cs
0.588034659045368,0.5894119813711937,0.513502393199284,0.6030431995534511,distributed computing,cs
0.5833381357436296,0.5673814972253524,0.5293462863454549,0.6020483463814363,distributed computing environment,cs
0.5739300735924058,0.8099994623806355,0.5101111638061494,0.5237230947224798,distributed data stores,cs
0.5521711982910393,0.7674704944449311,0.5311673413852613,0.5367951013898266,distributed information processing,cs
0.5601503397402859,0.7453509217755231,0.3154773450683614,0.5551371727823743,distributed object communication,cs
0.23411753313933473,0.7994231575164048,0.545990295585232,0.4476246874458485,distributed search,cs
0.7727309500428567,0.4469059757171136,0.5122865770402694,0.291080932874155,distribution-based clustering,cs
0.05477962978314346,0.5561263304266619,0.5462483929624272,0.4815599077072298,double-ended priority queue,cs
0.1746563592071741,0.6631779905184568,0.4406709875089932,0.41902532920153085,doubly linked list,cs
0.5723259888310114,0.5035059718061475,0.4192177728333421,0.7708905207509346,dynamic array,cs
0.4970231582354435,0.27429756216740847,0.6251765184383414,0.7857765408488041,dynamic compilation,cs
0.5907695892482355,0.49061903217665326,0.48735791396802536,0.7602058651996276,dynamic prefetched arrays,cs
0.5022481707808089,0.5288247193570523,0.6085060554256105,0.8316021748351814,dynamic table,cs
0.5580177212163492,0.48102457246773356,0.5007908951474169,0.7607355995416665,dynamically allocated array,cs
