tsne_4,tsne_0,tsne_1,tsne_3,tsne_2,phrase,label
0.291441751214644,0.2034635133190569,0.4767485651136336,0.4289716007470297,0.6548332252256801,automatic memory management,cs
0.2405486616697039,0.30660556701576586,0.3925579629682519,0.2877264095278271,0.43104339958274956,automatic speech recognition,cs
0.3520730392959523,0.178635607213091,0.38365983097092715,0.38003980622610484,0.7722262808592936,autonomic computing,cs
0.3287982391649959,0.22890963715741802,0.40819081436282867,0.2211816351329531,0.6838535506451412,autonomic networking,cs
0.3275256910411872,0.31010480390445083,0.3147104687625985,0.44934084528078044,0.7713701206951907,autonomous operation,cs
0.41568391856427483,0.18250773402581402,0.366153587172619,0.4749706337333282,0.6916925183115482,autonomous processing nodes,cs
0.6985559548532106,0.7515374378594925,0.10866220730043787,0.6135583156098784,0.3387396973559113,avl trees,cs
0.48031945690226563,0.04518858764123368,0.37511022189063603,0.5239130269482625,0.20359340184285118,axiomatic set theory,cs
0.30941928828193555,0.700871105771009,0.35891510780768116,0.6308130955782514,0.49151234441315406,back end,cs
0.3267418565856789,0.0997611869127866,0.376285142570589,0.4333905274769821,0.4036649957123419,backpropagation based artificial neural networks,cs
0.33827012186468675,0.1554562187349057,0.32882711072657606,0.5069923075962468,0.39673577422669376,backward euler method,cs
0.6916338803764406,0.19213222700819463,0.4049823436267723,0.5918020410476638,0.23745873431568223,balanced binary search trees,cs
0.2964853355390658,0.15606704066265495,0.38215861843966903,0.3994096836445285,0.5078300524242965,basic function,cs
0.6913039534861444,0.693399183457592,0.3192977321911423,0.5775657467782237,0.5826846128640369,bayes net,cs
0.7651988054291085,0.48878152316101686,0.41644648100898146,0.48498786720884396,0.7166612656225854,bayes network,cs
0.6394714411088128,0.1765151338489948,0.3558074848794511,0.5574774266223563,0.37554815633692523,bayesian network,cs
0.6359982599591348,0.1468128546765649,0.35166111312357606,0.5739940505924902,0.33791143939597934,bayesian networks,cs
0.4956780931537298,0.25076903723473787,0.44813299130693673,0.484276764650856,0.4695444642580013,bcjr algorithm,cs
0.39161804117053267,0.10901421859363788,0.4781429114996773,0.36080901986440866,0.4576602003350618,behavioral software design pattern,cs
0.562466090324379,0.2886185162850831,0.46931726074412683,0.344527933263549,0.37905759098056085,belief network,cs
0.5913022209146116,0.2214236933550646,0.48686534714816493,0.48425671625874056,0.04405274610013728,bernstein basis polynomials,cs
0.5244834424873541,0.1733007060719882,0.35920476263139944,0.6093496932231522,0.21172970369311903,bernstein polynomial,cs
0.6058396543322467,0.3305270167401846,0.39847200231380225,0.4081081832487051,0.08538457243374888,bernstein polynomials,cs
0.7494068257271692,0.20986884849948426,0.3653111862828947,0.5188561784644482,0.6330072983123893,big data,cs
0.47704965214765505,0.12182390014545617,0.3533689961401739,0.5758668533281154,0.30415246572025156,binary arithmetic,cs
0.5056833954541079,0.21421068130018492,0.4116112815680465,0.6679002940615338,0.29781604183345073,binary dependent variable,cs
0.5905201619095899,0.3159719270129057,0.36859355915177594,0.615690211314476,0.502400596701184,binary file,cs
0.48063357220153624,0.3132673569013006,0.14769026187297055,0.60967157764317,0.3035005903532721,binary floating point,cs
0.48085243708825287,0.20550748423334864,0.3772646665896415,0.5070309991778776,0.31308402070276226,binary inputs,cs
0.4818168322834216,0.14995563103533796,0.3670910297491098,0.5163365943387045,0.3410076330484677,binary lexicographic code,cs
0.5316726626037205,0.1758759233379019,0.41397664342817525,0.5025431033528969,0.29907123994490625,binary lexicographic codes,cs
0.4502071831322358,0.19668554190460857,0.3026575642285372,0.5624410300854106,0.451843627312849,binary operation,cs
0.7414398866184575,0.2952203641543467,0.42199695413497235,0.5239147024114301,0.18919439786989628,binary search tree,cs
0.632282958395001,0.14113113728422627,0.4334371514519198,0.558234705237441,0.3053174517273657,binary search tree algorithm,cs
0.7290217833662971,0.3458026538136217,0.3821129856273039,0.546677825721777,0.12179365241521277,binary search trees,cs
0.5356799906228348,0.19123794937100733,0.3940672147153927,0.6442983718986642,0.38234235112307147,binary space partitioning,cs
0.30681727542392917,0.4456094103269492,0.39759380493680724,0.6643240459889245,0.13232032118124867,binary splitting,cs
0.6116763317759211,0.39096123089998913,0.22359817675841315,0.538130632264127,0.086022820051902,binary tree,cs
0.6576794855546785,0.43714541916639493,0.18953383391043246,0.5650021378418554,0.1090171767266113,binary trees,cs
0.37734547985461064,0.18371255001409548,0.3255001963272256,0.40888538788372986,0.6784579590257509,bio-inspired computing,cs
0.7115054254271748,0.26821032266301353,0.4485383437025491,0.24221213628624197,0.23947020468419472,biodiversity informatics,cs
0.41099359554710624,0.1181464612102065,0.3971249718736355,0.39716752761975554,0.5820250649648271,biologically inspired computing,cs
0.5815522327379199,0.22355350872591861,0.2984858881040232,0.7127376668412505,0.6862446328449148,bit array,cs
0.4617624649673769,0.32666028926550933,0.1298962285446022,0.5271236333356469,0.47611054175633966,bit sequences,cs
0.3296875384158719,0.5863737590564463,0.2783015956688179,0.5917242179579756,0.4885781086263981,bit slicing,cs
0.4460069921342716,0.4252636752542494,0.20906018746447394,0.614554647433361,0.518317173630483,bit string,cs
0.3719798599048411,0.16734448360194948,0.25599420262478106,0.5378262424433659,0.5203668305584337,bitwise operation,cs
0.49477302371558834,0.13775948535305374,0.3585956732988694,0.5383369044882935,0.5432998353873468,bitwise operations,cs
0.4274965468511067,0.2258658660000801,0.4177874216943163,0.47313624438605933,0.48431133570771406,block lanczos algorithm,cs
0.2864679736359007,0.3429104977108085,0.3878032572920165,0.26497645337660036,0.31974869390118765,boltzmann learning rule,cs
0.3307443584381565,0.4455338760799108,0.311602732094575,0.5024017683222658,0.3977529006577919,bonferroni testing,cs
0.474393670315442,0.14024070366294458,0.30443770858862884,0.45594024877062156,0.32414514026044267,boolean algebra,cs
0.33430453786374015,0.21428477557633796,0.27243485222763436,0.5165139220646777,0.5373196193374188,boolean function,cs
0.3287216807048866,0.24120507259377008,0.2707917651279177,0.4835128394844138,0.5393646935399026,boolean functions,cs
0.4370368915665323,0.10640648140376688,0.32086960367552203,0.41136268659049297,0.2661869938973921,boolean logic,cs
0.40192495629099284,0.42624307990960075,0.22848875274940483,0.4018334492590441,0.6317338544229905,boolean operators,cs
0.31584872467806546,0.20790352084071073,0.43318337143831465,0.3701290927600589,0.5007046673651829,boosting methods,cs
0.5183738338349893,0.20962824361469315,0.22072147060108582,0.4543137656414015,0.317566182052509,boundary singularity,cs
0.5689875138572655,0.6897876828076446,0.18771825797510852,0.5131952729194255,0.34369468983977297,bsp tree,cs
0.5068024623139694,0.5142371518994263,0.4669439614954257,0.7514877638408667,0.6031984717527613,buffer overflows,cs
0.3127307564685025,0.4099930003843383,0.6773271498889188,0.7807130192816268,0.642963254637091,buffer overflowsruntime error detection tools,cs
0.4316570761748105,0.5225483342166063,0.29704630778370444,0.5398721935374751,0.6514492603122094,c4 model,cs
0.4749360060638934,0.30253636442688453,0.35171672529714904,0.6052136243183683,0.3575249002936035,caesar cipher,cs
0.27161906571625916,0.5613768812351699,0.36037335460089337,0.5000328671025918,0.35575156831492655,caesar shift,cs
0.6135131599819734,0.24519687220213862,0.5617400058150556,0.4168814160663836,0.09301988047497259,categorical label,cs
0.5588233416672066,0.14898372196970658,0.4378183726500513,0.5432852046333572,0.08596731683820862,category theory,cs
0.37955089652311214,0.5064431279385029,0.3680162187367744,0.13817725987814572,0.23623807399785735,character recognition,cs
0.4829143831698044,0.5112761751348232,0.21189358073527506,0.24273567341283672,0.33020604548246235,character sets,cs
0.5222699736650762,0.08482994255646246,0.3167237083004118,0.6624330217667701,0.21978300789304,characteristic polynomial,cs
0.3126266700404046,0.25860891295942506,0.3598884899122586,0.40144355165227125,0.5017382408599474,chi-square automatic interaction detection,cs
0.4979536976811978,0.4061489102987197,0.3510530101182576,0.4629857639344143,0.5237257763443025,child nodes,cs
0.22656565060087555,0.43775610082348376,0.1684805794441304,0.4459332374013676,0.3180818928349685,child vertices,cs
0.35476538627972304,0.5318246535401246,0.4268571765890111,0.8465511071394364,0.3262818994794108,cholesky decomposition,cs
0.5094057476669014,0.2381761569450224,0.32805253743544704,0.5132419455573669,0.3068815569679956,classic ad hoc,cs
0.3890165713952701,0.10880652847424595,0.45590943564950775,0.47272148754810167,0.2541165864789064,classical backpropagation rule,cs
0.3713357913767235,0.23040344356507247,0.3450399877390835,0.3992539451776987,0.7251904083852142,classical computer,cs
0.4140889367132945,0.22224370577273497,0.7181654278267446,0.44562435214369295,0.3713121289903218,classification accuracy,cs
0.518205714815018,0.0906437787368632,0.6623775937889192,0.4819530431792079,0.4016094558803284,classification algorithms,cs
0.6226092993176617,0.36954573616346903,0.8199640390293484,0.37301339578811554,0.22246331284339557,classification criteria,cs
0.4696296208520584,0.2987566527627206,0.8203123237295277,0.6605821625356741,0.20049031198430636,classification problem,cs
0.5096424169483775,0.2091743855351934,0.7852071194452465,0.3642155360025242,0.35813463673537105,classification tasks,cs
0.6818032079442048,0.7107253424050619,0.12244225296583781,0.5174580605892996,0.29986656588258637,clique trees,cs
0.4171850026772588,0.4740202682200679,0.2601882012079605,0.6176978089766877,0.4850615215045678,clock cycle,cs
0.4655243190389152,0.10078866814047206,0.397663805361067,0.5062317547904196,0.3905258040813385,clustering algorithms,cs
0.5725591507878612,0.23712908210981898,0.491121734107555,0.46908944992345636,0.6795956175717875,code libraries,cs
0.33228304480796594,0.11823545720639954,0.3537224891075608,0.36962696709147563,0.4050312449762668,code stylometry,cs
0.44072974247806734,0.13435286080587686,0.41987673835986866,0.47803331957181466,0.3478716033342233,coding theory,cs
0.40986928322111854,0.15128050242098617,0.2823256646628615,0.28715888189643446,0.3322855652743304,cognitive architecture,cs
0.37985055994322503,0.11999786553212928,0.4092915090074323,0.3201866015198607,0.3765814273053022,cognitive architectures,cs
0.36735308095398594,0.21293803027782293,0.379918652649007,0.3172355132138739,0.23525926700238836,cognitive dimensions,cs
0.3079632857850224,0.12226360701134137,0.4167003857348312,0.27942230004683943,0.2518297506391344,cognitive modeling,cs
0.26806202113802896,0.1703811975690709,0.3708377580349629,0.33256975902395747,0.48104831123905506,cognitive robotics,cs
0.3605265669161996,0.19321967619662017,0.456821048476525,0.2813892971945975,0.23893938430993417,cognitive science,cs
0.4329009438076797,0.14915100460599218,0.45178732930006194,0.3948104031485003,0.10887789367422611,cognitive theories,cs
0.41883883678674444,0.13627369714813722,0.3094718006480553,0.4342894506524427,0.23111585599541215,combinatorial game theory,cs
0.6379508085122532,0.4504768566735764,0.47216293503857965,0.3581403499547682,0.892002297042573,communications network,cs
0.48103450862344244,0.382288188617929,0.34121391240054666,0.48765932301685194,0.1714033621675486,comparison sort,cs
0.4912192108490385,0.15450126487748822,0.5589679921219204,0.5143104426658441,0.3985937032034104,comparison sorting algorithms,cs
0.423884554720432,0.4690793555524859,0.3680649620041623,0.40601284788556463,0.20184091503874207,comparison sorts,cs
0.24756772756076859,0.4663984979523951,0.7098871822352667,0.8637392162944072,0.6238918286651185,compilation error,cs
0.34187191789643995,0.4875817727191148,0.7403450498315279,0.8663419518146412,0.6139422321253623,compilation errors,cs
0.36213762608250977,0.20729172761250342,0.6961027395414876,0.4754654081708767,0.3677788634444928,compiler correctness,cs
0.3608546811082646,0.17308758752082018,0.4181500039960586,0.40092721999380876,0.6256012080327449,compiler design,cs
0.37322440017950265,0.1550736914994027,0.4749896841538873,0.5036569916793339,0.6469066118798876,compiler optimization,cs
0.36507567135750063,0.08296802592088333,0.4624590950373423,0.4552461625205151,0.5598088342312972,compiler optimization technique,cs
0.4136302723266683,0.08843705984497165,0.46883529818276276,0.4969570504562137,0.2906124962422903,compiler theory,cs
0.4250495467615533,0.1769177997690458,0.3120923407937071,0.5258265073926626,0.5079631493500988,complex functions,cs
0.6222983014138973,0.2031980995487722,0.1870702885678026,0.6015637649049264,0.48888379410353744,complex vector spaces,cs
0.4636922025704087,0.06961029547433567,0.3659586442356986,0.5254416888075256,0.21902746976433626,complexity theory,cs
0.44352391177245226,0.19385857968085982,0.3830760761240444,0.5167156636634771,0.37335115126437274,composition filters,cs
0.41508411205824913,0.11729554253577519,0.3448979582336008,0.4687759433008959,0.36479443455923555,compound logic gates,cs
0.6005516287926522,0.14975134331143397,0.4913363395534281,0.6029716163590864,0.5572085834488532,compressed data,cs
0.31962816949947276,0.32483171214177664,0.24802655472735372,0.3436344660104088,0.46437230922020956,computation time,cs
0.49914119070005675,0.043185953790507825,0.3946584069974473,0.4786815619722351,0.25418275871237056,computational complexity theory,cs
0.38945836338053624,0.11803286028910921,0.36156526075231515,0.3903024042486968,0.5503488477212505,computational engineering,cs
0.4170939081967226,0.23260323587900075,0.6229372764846075,0.17682389997456666,0.21766537536531855,computational ethics,cs
0.3933659588744,0.14738548557605868,0.19332013641455215,0.5065048830684061,0.3518979950696442,computational fluid dynamics,cs
0.5106322590856764,0.04822960312276252,0.4211397821066664,0.3608492214112495,0.37198374215411506,computational framework,cs
0.5062314277305393,0.16424368291984695,0.44721640393611056,0.374540000580351,0.4343810446277304,computational intelligence,cs
0.37204956584291854,0.11088743639318316,0.4178802078875459,0.2012490198420822,0.24314207278754993,computational learning theory,cs
0.4793274639759861,0.14070237646178918,0.3934450388479658,0.2530487659814132,0.2261396635405503,computational linguistics,cs
0.4459297652850041,0.1770929374778259,0.4221148531445846,0.4147094672854252,0.41693600911181067,computational materials science,cs
0.4605079171912303,0.06485453947110915,0.34497558383939375,0.43163288369610686,0.34860280125359444,computational mathematics,cs
0.543821272841924,0.07919229667146144,0.3266185873159105,0.45274236135817597,0.31792872490618174,computational models,cs
0.40108090899834786,0.22566172790270425,0.43521395995670753,0.2693209126808477,0.14281312402551236,computational morality,cs
0.41651689222988336,0.04158091613830475,0.3761336426258812,0.45086035264058044,0.3450300509519747,computational neural network models,cs
0.44244883542195274,0.11700222324047838,0.2839159312222087,0.5071695282135269,0.34782005613201133,computational physics,cs
0.4044741288305545,0.3292789216067178,0.6646981880184532,0.6290082297136207,0.2659347190198462,computational problems,cs
0.6568919571838524,0.23162735843185306,0.38470641453052207,0.2586482603267851,0.5206181505704239,computational resource,cs
0.7174454291826105,0.26737106387599274,0.4451269760596652,0.1763089806281237,0.5289973355830359,computational resources,cs
0.7542389606456079,0.17453245649051324,0.439666891686804,0.46271736070832764,0.34417970277925486,computational statistics,cs
0.45541764042034666,0.06852017194555837,0.39120004760480154,0.4205152291861008,0.4875722147203158,computational system,cs
0.33939579268923975,0.4521119371969963,0.5167584881463225,0.6800949350114821,0.3086632706609772,computationally intractable,cs
0.3505085189244864,0.12911214272229637,0.3753390009738466,0.49356902389893137,0.49875692661089416,compute arithmetic operations,cs
0.4610688518245547,0.1372397956882572,0.3519752716565178,0.445835945473954,0.6673014833686218,computer architecture,cs
0.3813424367472235,0.17684592870727828,0.34793368218781145,0.49453856349128716,0.6316649281452249,computer code,cs
0.39009557307478177,0.15944707431699787,0.5743812568111598,0.28667580276739324,0.38040260414243215,computer ethics,cs
0.3954857606622565,0.3573299750953694,0.2516763968896141,0.45951383700068504,0.698353393398275,computer games,cs
0.3804087721863451,0.2143472620027199,0.30302256827991253,0.4927278323476255,0.7118290312053508,computer graphics,cs
0.3483791622764999,0.23707163925646604,0.357572132045484,0.5049776698519647,0.8125644398171222,computer hardware unit,cs
0.33698828027344646,0.2524126878794572,0.3172219355645259,0.3812496793205612,0.6252628211395209,computer interaction,cs
0.37369146030304284,0.16043696194015186,0.33884865305294964,0.33518498960565474,0.5860862982435239,computer language,cs
0.3246184730380387,0.16598704825399965,0.363214572299239,0.32032881026894217,0.5896819362225788,computer learning,cs
0.36329523053818713,0.24964431008980664,0.3975783517104301,0.4929598721239346,0.6783079476954945,computer memory,cs
0.4623342836684541,0.22445700787064743,0.37507676909226745,0.4570475398602235,0.7503546416542844,computer network,cs
0.4667761031894254,0.1308073350265063,0.3908212611266025,0.45644332639202784,0.683860992505777,computer network architecture,cs
0.4115572609858358,0.23547206635923637,0.3663433908344147,0.545728680455225,0.7890010452171402,computer processors,cs
0.3514611799499491,0.17035230475316493,0.39065337722531673,0.4518115260017725,0.6388340875103421,computer program,cs
0.42056372995893043,0.1540526238778606,0.43632303507984305,0.47787346356140004,0.6137674887178608,computer program source code,cs
0.3418549355187234,0.17096249499251462,0.3776699407621451,0.4164151974402163,0.5875535565374422,computer programming,cs
0.43644221618866985,0.17313299241681956,0.40059716015025065,0.45677188143886854,0.6797762367701754,computer programs,cs
0.431397377260787,0.1781094254358612,0.38694683639830457,0.45967779372701567,0.5782753050933664,computer science,cs
0.5274713546092089,0.19524719592559406,0.4378707947459756,0.3988050102088198,0.5396169743450137,computer science fields,cs
0.3856041832206292,0.3196141594779619,0.5441750520824835,0.4727927821159022,0.8094555650018063,computer security,cs
0.29068990127372263,0.2500659282658003,0.3424561494135285,0.24154433653810656,0.6315918362756273,computer skills,cs
0.45813050346952433,0.18167480285717055,0.3997596891277855,0.445839275380331,0.7467322167353965,computer systems,cs
0.3941965414041683,0.18029597837322045,0.31112058161790046,0.41098613922007854,0.5558284385177744,computer vision,cs
0.3911952798057619,0.23673913214251718,0.33324165884717705,0.47771515529467984,0.8560304862420964,computing machinery,cs
0.5411932284204702,0.31910336365371006,0.44184293796490015,0.38818802421495946,0.8350755783969626,computing resources,cs
0.4720780684390218,0.06102149443989789,0.3481401929247965,0.5379799104713433,0.23689394085768312,concurrent pattern calculus,cs
0.3060175916160993,0.28593578097213723,0.2261629539401024,0.3240561721487921,0.1604194109162877,conditional expression,cs
0.3964370813230446,0.33629498639392646,0.5702449421268554,0.2324634332579176,0.2828221335993143,confidence score,cs
0.5501946155540693,0.08040939983332111,0.5414946105593383,0.3738894434954088,0.18980564100662234,conformational analysis,cs
0.3670701490756518,0.41137842616082354,0.3891131950670124,0.4159576131021887,0.9955446195455538,connected wireless device,cs
0.3417993708274729,0.07261563068821729,0.40855044989522604,0.3829216645215993,0.3767614182835921,constraint logic programming,cs
0.3266239068741594,0.16082330089163452,0.4267226442538217,0.2979988830886835,0.41983338268206954,constraint programming,cs
0.3457233971712047,0.2627587557101894,0.31847039753246037,0.4605187519692619,0.6178453754206868,continuous function,cs
0.2517932675648561,0.2318220665233023,0.3270352102289106,0.551698841925169,0.5138217538973332,continuous unimodal function,cs
0.3055886185623259,0.15763025069530678,0.46983360626291687,0.47681071879743553,0.2585408190163738,control theory,cs
0.4198440892312904,0.1509904744593476,0.4398136058919613,0.6002791580081853,0.611290591731133,conventional dynamic memory allocation libraries,cs
0.35781898228861736,0.11742257527226656,0.3366702756306051,0.42057425838693385,0.3746714808778574,convolutional neural networks,cs
0.5631284529566377,0.568826976233002,0.6942837193765816,0.4125508468493098,0.4667307342275151,copyright investigation,cs
0.5665043828396018,0.08566936202269627,0.41464724074569886,0.6466303710205938,0.30698775928881916,correlation matrix,cs
0.5605328952334221,0.25545757652811124,0.6007982457050939,0.688221947978847,0.5249107511356609,cost allocation,cs
0.4471457713908041,0.30413375507093526,0.40835452002606487,0.673371740253129,0.7650098853062381,cpu cache,cs
0.5338790955922624,0.11946434613899014,0.39289132887418965,0.6447200754666768,0.33993400077255415,cross-correlation matrix,cs
0.7956535052520148,0.28916830999738724,0.5030053615067407,0.46410003397221594,0.5599551493493832,current databases,cs
0.5179035709563169,0.20051895231859757,0.39034798159902556,0.6476322981262164,0.7359619116861786,data compression,cs
0.685495379879943,0.1494387531082372,0.38234057756854506,0.5554001460025997,0.49602029866394504,data elements,cs
0.49370136191984165,0.2765412515490114,0.565034801605078,0.566834855688738,0.8459671427370112,data encryption standard,cs
0.6336108204504751,0.2718978415782743,0.4817968235326023,0.5960647342622127,0.6367713898560836,data mining,cs
0.5999557153832235,0.05311559417720414,0.4216291614267374,0.5638439426853062,0.427817400352081,data model,cs
0.5672479883674032,0.0761676601982359,0.40710682437295337,0.5328177372588767,0.4363668230745994,data modeling,cs
0.6858451102624735,0.20368721534443696,0.2822072716785126,0.6164782494506925,0.5223647170256529,data objects,cs
0.675959271076251,0.15781609594869184,0.43181551815800473,0.5512647355660717,0.610231222357638,data set,cs
0.7753727295611035,0.13891764456186712,0.4282935397697261,0.5914094150971643,0.52832728825019,data sets,cs
0.7117356647374563,0.21870439060938504,0.4550207279125906,0.44804590985261206,0.41775462907734096,data sparsity,cs
0.611428024796601,0.30364571059847795,0.4351643637944114,0.5873211177107377,0.8055437388492425,data storage,cs
0.6664252206404506,0.14097470152198358,0.37866375537530633,0.6366837036842381,0.5351273965609976,data stream clustering,cs
0.5619682801835608,0.1831622631547295,0.37898657803002983,0.5573588537101785,0.6812545999352931,data streaming algorithms,cs
0.7104919526069077,0.12965244822663397,0.4156186744260952,0.5615643921540847,0.563170572056376,data structures,cs
0.6215877911846928,0.14792087232473647,0.3133770707223789,0.495279558323346,0.5304028904342556,data visualization,cs
0.7019708028131247,0.3813219114870308,0.4710139372218477,0.5620564781424847,0.7558999422857693,data warehouse,cs
0.832626865175927,0.2665618083537763,0.4471306957432355,0.48047164811600584,0.526535639913777,database columns,cs
0.6897509918605884,0.30496112100168343,0.5380832608852941,0.6844792386054893,0.6752278374630422,database dumps,cs
0.6260760953605679,0.06434658737408211,0.4731181478229632,0.551910112639943,0.5009740085163701,database model,cs
0.4967286378073387,0.16994974721440123,0.5049747073081663,0.5300482969892755,0.5313478162276077,database normalization,cs
0.6543134168291673,0.23789324861191546,0.4810938955139953,0.5134162435547606,0.4464759523859532,database relation,cs
0.6220928013818064,0.16562770455838757,0.5057670011079933,0.5143831994898412,0.7065754123097328,database systems,cs
0.7500786476449324,0.21082583098590013,0.4716242214417872,0.6113516317451778,0.5203053124398075,database table,cs
0.49254359347472804,0.1275741486127881,0.49073518524020715,0.4967180789063742,0.49991110224313184,database tuning,cs
0.4097382128502353,0.5537613219711448,0.5421224335251008,0.42825203474951495,0.2490766005596106,de morgan's law,cs
0.46963739017062034,0.18703101601959415,0.43413180833272275,0.6085864294564604,0.7269492311829655,decimal computers,cs
0.5633828761068602,0.2912201726384372,0.5733332280799689,0.45144145932061613,0.20268218995409784,decision boundaries,cs
0.5558727763558785,0.3486676120328058,0.5174337942065422,0.49367677252921177,0.265845546739356,decision boundary,cs
