tsne_0,tsne_1,phrase,label
0.3600858216179334,0.4118593658194861,avl trees,cs
0.5898704755405019,0.28927302117161785,axiomatic set theory,cs
0.2404964209016104,0.5795403569044335,back end,cs
0.8556919311527725,0.46528878927720396,backpropagation based artificial neural networks,cs
0.38759640740677864,0.7587615696247518,backward euler method,cs
0.4361574971526473,0.4888704546415383,balanced binary search trees,cs
0.1410807657591474,0.30419560495180226,basic function,cs
0.36490088015617383,0.37535294287770554,bayes net,cs
0.37988365679528285,0.34207139517188345,bayes network,cs
0.6415901047615931,0.40161356407946863,bayesian network,cs
0.6506127928680729,0.40770583649433634,bayesian networks,cs
0.5364144462770265,0.3255592608493524,bcjr algorithm,cs
0.8341714300648604,0.33049766131376573,behavioral software design pattern,cs
0.44073170780605764,0.2941438327783141,belief network,cs
0.5064672288065554,0.490359059204342,bernstein basis polynomials,cs
0.5156659852933001,0.49751026797385517,bernstein polynomial,cs
0.48756884523607685,0.4731232963956681,bernstein polynomials,cs
0.2938976250702071,0.1812635458412613,big data,cs
0.6272911298557122,0.7905797796535228,binary arithmetic,cs
0.40042388669623324,0.6795765708571717,binary dependent variable,cs
0.4609654291669655,0.7542585023064644,binary file,cs
0.4523962563385174,0.8308085338822678,binary floating point,cs
0.36242972022977654,0.8305747179604382,binary inputs,cs
0.5787769017298273,0.7465330014037441,binary lexicographic code,cs
0.5273402475499831,0.7938954542418635,binary lexicographic codes,cs
0.3318375260695377,0.8603607072191254,binary operation,cs
0.6632841276407309,0.660803371363841,binary search tree,cs
0.7153401692161705,0.5380477847355111,binary search tree algorithm,cs
0.6582506547963235,0.7571537823025013,binary search trees,cs
0.6069425297261901,0.7214205908727889,binary space partitioning,cs
0.45256963059802874,0.8191890247302405,binary splitting,cs
0.4982042782811668,0.8161227379750692,binary tree,cs
0.5322252081120536,0.8661363146829106,binary trees,cs
0.799284880979863,0.26290573029811853,bio-inspired computing,cs
0.6312298933500198,0.26867058302609237,biodiversity informatics,cs
0.7304918186669768,0.20576165584308573,biologically inspired computing,cs
0.5883671667573949,0.42742501042414943,bit array,cs
0.5065875485054827,0.380836245390558,bit sequences,cs
0.4447724268917282,0.4915396908557712,bit slicing,cs
0.3770255694662684,0.5520459296678186,bit string,cs
0.2931748311718302,0.5773888639073119,bitwise operation,cs
0.42532625751091235,0.5352739285524828,bitwise operations,cs
0.6004879175463329,0.5557824034189246,block lanczos algorithm,cs
0.5911058326600781,0.40695644564564415,boltzmann learning rule,cs
0.5847874435302365,0.3827144843706945,bonferroni testing,cs
0.8111445350362263,0.5474770137194048,boolean algebra,cs
0.7013705664469462,0.5446719078093927,boolean function,cs
0.7054222707184474,0.5456376747063695,boolean functions,cs
0.6744793506660326,0.6074365912476565,boolean logic,cs
0.6811706235382446,0.5442271366157395,boolean operators,cs
0.33113545529063215,0.1810304571097352,boosting methods,cs
0.39374156288413875,0.6174879609356636,boundary singularity,cs
0.4555203579367341,0.4046108981541907,bsp tree,cs
0.5186536401618643,0.5185454885693304,buffer overflows,cs
0.7211727722869629,0.5685940130182802,buffer overflowsruntime error detection tools,cs
0.45383157265429963,0.4212969978784762,c4 model,cs
0.5485103937985105,0.6160745742508529,caesar cipher,cs
0.39235284946669263,0.5736733818898795,caesar shift,cs
0.23008444223655813,0.4640692918676887,categorical label,cs
0.6117039538090322,0.34133455600570645,category theory,cs
0.33028271797686065,0.24485604415930382,character recognition,cs
0.4289616107993518,0.2930406475670953,character sets,cs
0.48487989544365595,0.4357411471769878,characteristic polynomial,cs
0.5464394575926964,0.19789729490896035,chi-square automatic interaction detection,cs
0.4398792655286661,0.30859704624785794,child nodes,cs
0.4611992013600536,0.31983086895442775,child vertices,cs
0.429723006696169,0.7353481846249832,cholesky decomposition,cs
0.21823815056255083,0.3346361359993912,classic ad hoc,cs
0.43478392181513575,0.4403779015362609,classical backpropagation rule,cs
0.5723339167897288,0.39706064395948804,classical computer,cs
0.2754871027963412,0.2693901697881955,classification accuracy,cs
0.6654861254656528,0.37676507357605415,classification algorithms,cs
0.3730079394550732,0.3452705983609828,classification criteria,cs
0.43958950700669536,0.6532037549718871,classification problem,cs
0.501996720156964,0.36686808664788345,classification tasks,cs
0.46165421642732857,0.36107067586290337,clique trees,cs
0.5648248672559106,0.40636861892156007,clock cycle,cs
0.7244417227262844,0.3987624991053036,clustering algorithms,cs
0.8244896434802753,0.37606227654239066,code libraries,cs
0.7012841393412214,0.4113987445570365,code stylometry,cs
0.7033360312443707,0.3267201856499769,coding theory,cs
0.6839492219666006,0.22999475535276573,cognitive architecture,cs
0.6947919420364093,0.2219122014445077,cognitive architectures,cs
0.5108874258665799,0.2637490554415968,cognitive dimensions,cs
0.6673134347738807,0.2321804197758789,cognitive modeling,cs
0.7602921831300194,0.2880194614199233,cognitive robotics,cs
0.7118274991152126,0.26838924297560895,cognitive science,cs
0.6224121954729482,0.25702172890623715,cognitive theories,cs
0.7140984417576024,0.3985500961797539,combinatorial game theory,cs
0.46986390057916355,0.2350319339518981,communications network,cs
0.3752797396139022,0.3783758882691049,comparison sort,cs
0.7478500258277875,0.4027765663938935,comparison sorting algorithms,cs
0.35186712371597817,0.3191402175195144,comparison sorts,cs
0.4421433588792277,0.8544810174133547,compilation error,cs
0.4492610201439176,0.8257653453619868,compilation errors,cs
0.4566796535061371,0.22716235975781757,compiler correctness,cs
0.9228962784719618,0.36217539136404375,compiler design,cs
0.8456706316866224,0.33091959865876797,compiler optimization,cs
0.8843536534633167,0.34154755086052324,compiler optimization technique,cs
0.8064811558405923,0.35610524133019095,compiler theory,cs
0.35677225928762474,0.4620791372757664,complex functions,cs
0.5336658100933263,0.41736863301387944,complex vector spaces,cs
0.6363401557301241,0.5015065192126636,complexity theory,cs
0.5050352768566312,0.46545124981408004,composition filters,cs
0.6418759397592263,0.5299970544557879,compound logic gates,cs
0.4013959645492457,0.5703723792654554,compressed data,cs
0.5251978328646656,0.2757217455501335,computation time,cs
0.8624321863832758,0.4309917816266511,computational complexity theory,cs
0.9081866573222861,0.34477623064744656,computational engineering,cs
0.7346281013957086,0.32317140587397014,computational ethics,cs
0.7711987178565873,0.3433908447991977,computational fluid dynamics,cs
0.7313402734556825,0.242526306683004,computational framework,cs
0.745337309591146,0.28020724199600505,computational intelligence,cs
0.8965669033667459,0.3177489063032871,computational learning theory,cs
0.8578600660162446,0.39138872080525444,computational linguistics,cs
0.8885994890536646,0.34675196779276724,computational materials science,cs
0.8957180688559375,0.44989844725315703,computational mathematics,cs
0.7442309523402793,0.2883226169414191,computational models,cs
0.6210132285158728,0.3601253096066878,computational morality,cs
0.8591713133022866,0.2759131089528168,computational neural network models,cs
0.8180058082797451,0.42453268048612103,computational physics,cs
0.7165217834803822,0.41975404068829264,computational problems,cs
0.705899818099797,0.30030199641433136,computational resource,cs
0.7002536887757448,0.27853306703175756,computational resources,cs
0.779247109217673,0.4761391485141956,computational statistics,cs
0.7159315977096229,0.3062347942129,computational system,cs
0.4251459415567954,0.7113839484914308,computationally intractable,cs
0.7850715999682083,0.4439671383335513,compute arithmetic operations,cs
0.9431208722313831,0.3375367090820306,computer architecture,cs
0.903166487374654,0.3858308817499147,computer code,cs
0.8209440023479251,0.3599917948414586,computer ethics,cs
0.7973531273487806,0.4762969150897727,computer games,cs
0.8388893245075502,0.34150254765235816,computer graphics,cs
0.7935163275216245,0.3620206942686163,computer hardware unit,cs
0.872772440431923,0.2632384583569775,computer interaction,cs
0.8618965019441277,0.3580473204031084,computer language,cs
0.9195769775814496,0.3616737399830668,computer learning,cs
0.8748331654343424,0.4323903858195246,computer memory,cs
0.8292109894574777,0.3419278716278226,computer network,cs
0.9134630819825122,0.2917618037009018,computer network architecture,cs
0.9072267596236053,0.3712145153679523,computer processors,cs
0.8718938509888723,0.3811791210657474,computer program,cs
0.9145465697366288,0.2903390194476835,computer program source code,cs
0.9555045908145164,0.3589324567676701,computer programming,cs
0.865470205204505,0.3727616998649937,computer programs,cs
0.9160915674764734,0.3585846016874693,computer science,cs
0.9128358892611071,0.3201748766854802,computer science fields,cs
0.7924067769300662,0.3483167501711976,computer security,cs
0.8031766958019795,0.3051091802373138,computer skills,cs
0.8204904021423396,0.3083017611261543,computer systems,cs
0.8262294474920838,0.3258885940749494,computer vision,cs
0.8238998462838777,0.30055036719563333,computing machinery,cs
0.7028019883782037,0.2592070280254048,computing resources,cs
0.7423279619049112,0.43193367306317915,concurrent pattern calculus,cs
0.32828955383903957,0.5413314607542226,conditional expression,cs
0.1538518517687542,0.294873447226136,confidence score,cs
0.48805160774940376,0.2527566866920742,conformational analysis,cs
0.43402473732843694,0.2838583582170873,connected wireless device,cs
0.8261256480840511,0.3552441623437751,constraint logic programming,cs
0.7254061790161118,0.4163982959297633,constraint programming,cs
0.21694501881425168,0.38167853500605675,continuous function,cs
0.239420500783109,0.6564526386805575,continuous unimodal function,cs
0.5722326156294539,0.3651246475634251,control theory,cs
0.6973851373628416,0.5240799647007824,conventional dynamic memory allocation libraries,cs
0.7273623120335934,0.3614391851270544,convolutional neural networks,cs
0.6279902540177954,0.48359807293049645,copyright investigation,cs
0.4889878023487019,0.33674585487885167,correlation matrix,cs
0.45092564326168894,0.36799795689720965,cost allocation,cs
0.8920092517893866,0.4617865303251445,cpu cache,cs
0.6010586752754018,0.29016725874425053,cross-correlation matrix,cs
0.6019711246460785,0.2609221619997785,current databases,cs
0.6590130072763577,0.35105070359484414,data compression,cs
0.5906468109055137,0.2542526193603673,data elements,cs
0.6694167619924384,0.3904418533715401,data encryption standard,cs
0.8598548726684399,0.36256142612053494,data mining,cs
0.6386274363066865,0.2567474009126364,data model,cs
0.7349134358991621,0.2507292336591164,data modeling,cs
0.6392578725991477,0.2681407553365343,data objects,cs
0.5313988224395638,0.25376043226707223,data set,cs
0.5570517128022271,0.2832971163213891,data sets,cs
0.6234390251155169,0.449299486862636,data sparsity,cs
0.6833532932725258,0.3149353122596716,data storage,cs
0.7552947544096799,0.3043993472962952,data stream clustering,cs
0.7521202537007201,0.23556736933023817,data streaming algorithms,cs
0.6953071492890562,0.2507198899926635,data structures,cs
0.7178289168144196,0.21251783596459367,data visualization,cs
0.7896838030866771,0.32924849138605805,data warehouse,cs
0.7986640063900257,0.37221701364043497,database columns,cs
0.770127696996596,0.7533493188696334,database dumps,cs
0.8610710965882088,0.30642945910470865,database model,cs
0.6877060373391318,0.2994478138275619,database normalization,cs
0.7659466453335286,0.2986941644232776,database relation,cs
0.8836918652582183,0.2939222537658993,database systems,cs
0.8005724001620739,0.34141802681737166,database table,cs
0.7989685791173973,0.3076186404515507,database tuning,cs
0.5063599686831316,0.4237228500104131,de morgan's law,cs
0.6430126787635548,0.7036327302350538,decimal computers,cs
0.42348911864902317,0.3509521263833804,decision boundaries,cs
0.4211296962661313,0.3455451586369811,decision boundary,cs
0.43900731128240156,0.544733189422651,decision making problems,cs
0.5232094165762144,0.319203192178155,decision network,cs
0.6027189727253242,0.3953731924792643,decision tree technique,cs
0.5053901858948516,0.39296403527864404,decision trees,cs
0.5180311188121464,0.7480445546171874,decompressed data,cs
0.348215362796305,0.1912199049241744,deep learning,cs
0.691007892366358,0.2694620446698193,deep neural networks,cs
0.4850930904518016,0.20511030728282506,deep reinforcement learning,cs
0.4766087016162671,0.49041637221787615,delay-tolerant networking,cs
0.653524551669632,0.3320567794709183,description logics,cs
0.4861504563458593,0.5036855485422647,descriptive statistics,cs
0.7658683557818589,0.43438298692921473,desktop computers,cs
0.5244000186415422,0.4648670100276094,deterministic algorithm,cs
0.5498899232665877,0.49475073885530846,deterministic encryption,cs
0.5952581646434342,0.4992320181416258,deterministic encryption scheme,cs
0.6279028193263569,0.48802152091457807,deterministic encryption schemes,cs
0.6108839894064603,0.3336738435785101,deterministic global optimization,cs
0.3902903092858269,0.6606859159648545,differentiable function,cs
0.7299836323911107,0.5598039816216771,differential calculus,cs
0.6174406444787314,0.484386138349838,differential equations,cs
0.5468872038096448,0.43440470775311046,digital data,cs
0.5057480041403151,0.5398208056429298,digital filter,cs
0.5503492161972082,0.5100125281718697,digital filters,cs
0.5313189404168045,0.37479923622052613,digital information,cs
0.4519860109350443,0.4646195966098922,digital signal,cs
0.5705446696077542,0.4395535382408781,digital signatures,cs
0.4983040907485506,0.4068907464775136,dimensional space,cs
0.6278775064354652,0.3473417002637397,directed acyclic graph,cs
0.5526374849855887,0.5304967761482996,discrete time recurrent neural networks,cs
0.5263857799790705,0.5793044696400561,discriminant function analysis,cs
0.4312395829322528,0.40956183224693604,distance metric,cs
0.601508334910973,0.3875844922841147,distance metric learning,cs
0.5651968381933733,0.5124470684054742,distributed algorithms,cs
0.5165007858022903,0.4479081015304154,distributed application,cs
0.6795790677209519,0.3956629467599715,distributed application architecture,cs
0.7609725177896132,0.4668248250394332,distributed artificial intelligence,cs
0.8422524630043501,0.4212893111090333,distributed artificial intelligence systems,cs
0.7262581500824404,0.4074692136940351,distributed computing,cs
0.7741716284423152,0.34998569071455754,distributed computing environment,cs
0.5770574786439481,0.3662393371584632,distributed data stores,cs
0.6098343314181625,0.35250694157831625,distributed information processing,cs
0.6250501455163021,0.3906807775728596,distributed object communication,cs
0.4881089206364893,0.4668966461658304,distributed search,cs
0.5939175992758816,0.37954436506024186,distribution-based clustering,cs
0.41298717312761785,0.7566333617035979,double-ended priority queue,cs
0.3560635387396956,0.3669507497689025,doubly linked list,cs
0.49015814370301,0.28840017243135624,dynamic array,cs
0.34104765190965247,0.29076260811771265,dynamic compilation,cs
0.525683401070305,0.32005592945426065,dynamic prefetched arrays,cs
0.37741927909724915,0.20704113223675724,dynamic table,cs
0.6096672494792569,0.22786005444412225,dynamically allocated array,cs
0.4532939952597535,0.3522539420758368,ecb mode,cs
0.3144961525373448,0.42071863051453134,edge contraction,cs
0.5460917607906806,0.3470795609454925,eigenmode expansion,cs
0.6651022828214215,0.3766304307152367,eigenvalue algorithm,cs
0.5355062216265123,0.3736663988538886,electronic signature,cs
0.6296584902362855,0.37475051182264174,electronic signatures,cs
0.5373050540300685,0.2633347864346008,embedded data,cs
0.2322949378616019,0.9423149682088042,empty set,cs
0.6488857999370117,0.473479070404493,encrypted data,cs
0.6074409122397909,0.47131467528747,encryption algorithm,cs
0.6248528881965589,0.4931519262407343,encryption keys,cs
0.4538537594854179,0.3980360390905152,enhanced double hashing,cs
0.5170278947363048,0.30697906223462873,ensemble learning method,cs
0.46238809537974745,0.6955678663108359,error detection,cs
0.43638478186898405,0.7931691042561166,error message,cs
0.4124442802973484,0.5133617171813665,euclidean distance,cs
0.4960883493557409,0.46966864184114726,euclidean space,cs
0.5753483239231696,0.23845659321025675,evolutionary computation,cs
0.519336594740077,0.22007009358267993,explicit regression gradient boosting algorithms,cs
0.37734127808060625,0.2528458821793393,exponential convergence,cs
0.42704768893038936,0.5576216210237539,external node,cs
0.5114672454695472,0.45874543187930894,fast fourier transform,cs
0.48473033111155217,0.2716612412740283,feature detection,cs
0.531651872788342,0.2399267488707798,feature learning,cs
0.4587007165927621,0.31043068845844246,feature maps,cs
0.45246301873136624,0.19285389625659607,feature oriented programming,cs
0.5644121011593626,0.29563691831978056,feedback connections,cs
0.6928068986011177,0.26841129291038573,feedforward neural network,cs
0.6698207614171994,0.5836382390068503,file overwrites,cs
0.49344088088060195,0.5588742301727601,finite element methods,cs
0.4016031390812764,0.7820348452258835,finite graph,cs
0.36876314381648195,0.6239088263707527,first-order reduction,cs
0.39038168282553365,0.38292455651991936,fitts's law,cs
0.5689384268088031,0.5422547839624775,flux architecture,cs
0.5746497907267224,0.19817167031168464,formal knowledge representation languages,cs
0.6103567110500856,0.2998792550225584,formal language theory,cs
0.14288802641738713,0.16219500114662025,fully connected layers,cs
0.41367276114659596,0.21939536787814756,fully recurrent neural networks,cs
0.4945382267469712,0.21792248079428128,function interaction,cs
0.540881421802511,0.22789715551333392,function join,cs
0.5677327490714356,0.25295686936194023,functional analysis,cs
0.44856845218249,0.2081181506155165,functional architecture,cs
0.5018504146668905,0.7333753382205691,fuzzy class,cs
0.34090650317042354,0.7740211365180941,fuzzy classification,cs
0.5016957231683358,0.6240643928283927,fuzzy classification predicate,cs
0.5459804121573777,0.7697960681145332,fuzzy description logics,cs
0.4899775365715938,0.6757977593210281,fuzzy markup language,cs
0.45891441940052546,0.7564297221571226,fuzzy propositional function,cs
0.2920295117793259,0.6016280790696317,fuzzy set,cs
0.3265165482406121,0.656181358327327,fuzzy sets,cs
0.619880510395285,0.3425820529835954,gaming systems,cs
0.5627223131706465,0.6840953990949802,garbage collection,cs
0.3985152510697799,0.38642222588333297,gated recurrent units,cs
0.44333668973347684,0.7428744143786229,gaussian elimination,cs
0.7451537168064493,0.2924142552484004,gene analysis,cs
0.301437803134915,0.23557690414617155,general-purpose language,cs
0.5084034765239726,0.48467091885700564,generalised loop splitting,cs
0.4366872849858579,0.47560471667635584,generalized additive models,cs
0.5376760941830655,0.5358797770979319,generative adversarial networks,cs
0.5057614059476389,0.35165800287305443,generative model,cs
0.5082557071302127,0.32184556419432125,generative models,cs
0.3974152153838877,0.8010776453160807,generic programming,cs
0.6030359782688682,0.265580605646073,genetic representation,cs
0.6010165177023639,0.2876191262158747,genetic representations,cs
0.40969843138276907,0.4603982426794158,gibbs sampling,cs
0.36196386851823553,0.5041381981414823,global minimum,cs
0.45682711121211145,0.17180633814227544,global solutions,cs
0.45908210155165974,0.268227669962695,global view,cs
0.5090953654980968,0.3888873153695431,golay code,cs
0.5077170027635017,0.42680593373152576,gompertz curve,cs
0.3886324972779611,0.3076264211648919,gradient boosted trees,cs
0.4422779626406368,0.23548602043782096,gradient boosting,cs
0.5870427615650596,0.2613979947227771,gradient boosting algorithms,cs
0.40203051732204276,0.46400688021621755,gradient descent,cs
0.7591936181969566,0.38574901061748856,graph algorithms,cs
0.8080284300605713,0.3407808697777054,graph embedding,cs
0.7825433057312852,0.3797703452646392,graph isomorphism,cs
0.6919718997791794,0.6007419167610631,graph minor theory,cs
0.8069730748128512,0.4115371192084372,graph theory,cs
0.574116357653354,0.2545737146292161,graphic design,cs
0.43673085288518926,0.23238553407502882,graphic representation,cs
0.6117559190413927,0.2429070312901413,graphical program elements,cs
0.6443618642225375,0.30569979627282984,graphics system,cs
0.34555693147203626,0.38703729654946395,hadamard product,cs
0.5673179659323488,0.3966183770835737,handwriting recognition,cs
0.7433223316563311,0.2837565997933993,hardware description language,cs
0.6416951579139992,0.26640333185705867,hardware links,cs
0.5964068819879261,0.2631118938043175,hardware technologies,cs
0.6947230066919804,0.5069809038487092,hash functions,cs
0.5697950220434085,0.6328325350193809,hash tables,cs
0.5228868322422938,0.7298651407032328,hashing problem,cs
0.4736337009506586,0.3620795731920671,hebbian learning,cs
0.5871000591732488,0.38282115968666114,helmholtz machine,cs
0.5816009434758221,0.3857291162797621,helmholtz machines,cs
0.4673440011890458,0.5019079563981331,heterogeneous networks,cs
0.3768056245884721,0.8002801492491087,hidden layer,cs
0.3590262310346685,0.7872828920028818,hidden layers,cs
0.6050808554448405,0.4521149644032655,hilbert spaces,cs
0.5012191380195145,0.3488916286883302,hopfield learning rule,cs
0.5308758907745895,0.44033165647513584,huffman coding,cs
0.6817750490766679,0.16902446907520516,human-centered computing,cs
0.7870054238429123,0.2195647144518419,humancomputer interaction,cs
0.3146836054535513,0.3670733910264669,hurwitz stable,cs
0.5628825774738344,0.3514106527750133,identity matrix,cs
0.5690291665017292,0.2854786456687137,image file formats,cs
0.6005760939614454,0.2590099993994379,image processing,cs
0.5778713642972346,0.21049253868915416,image search tool,cs
0.5724670962001749,0.20355415202152735,immersive virtual environment,cs
0.4301336338977169,0.4421649767216163,implicit euler method,cs
0.5330949888836531,0.39540946092384643,in-place matrix transposition,cs
0.1973579111826659,0.6804924576252439,independent variable,cs
0.7795509507769736,0.29922770151204126,industrial design,cs
0.6688189947065987,0.17287431850201113,informatics techniques,cs
0.6240800147163443,0.27477941445840853,information dimension,cs
0.6785868859754272,0.26616606172683255,information graphics,cs
0.5820761234408578,0.24164721881210025,information retrieval,cs
0.7446937195852489,0.27053666409857197,information science,cs
0.5585225982164759,0.2603524120305854,information security,cs
0.5657246192135073,0.25062673796464335,information system,cs
0.6725731107370431,0.19259790797847726,information technology,cs
0.7247096617853572,0.27439877001464846,information theory,cs
0.5195955902352873,0.2050791927538706,input data,cs
0.4567978960566644,0.7491457566025288,input error,cs
0.6126311815248975,0.28832908841955923,input operands,cs
0.5075764830407933,0.23750716417547055,input sentence,cs
0.5740917656739809,0.23519483343947625,input sequences,cs
0.4482806240220387,0.2545814285476168,input signal,cs
0.6091629344014252,0.22762957028351846,instance-based learning,cs
0.7294630120399151,0.4553015738304825,integer factorization algorithms,cs
0.8907548865209273,0.257766053466646,integrated computational materials engineering,cs
0.16146203928097097,0.19660953445209423,intelligent agent,cs
0.4927380025119031,0.2005945856194675,intelligent agent paradigm,cs
0.19239696587271327,0.1872134475002409,intelligent agents,cs
0.3397784120691371,0.19122367387921466,intelligent machines,cs
0.7911883382964683,0.3211079048452542,internet protocol suite,cs
0.7770921717150083,0.3653083835249032,internet route objects,cs
0.8232104757631706,0.38704715827605707,internet routing registry,cs
0.7580564950189729,0.2778808332226685,internet service providers,cs
0.5436051565981478,0.45317497951129454,interpolative decomposition,cs
0.5062322950556484,0.7030852809405403,inverse matrix,cs
0.7140582524052308,0.38914248413055946,ip routing,cs
0.6722083892318426,0.3469586722718604,ipn design,cs
0.40756479560854525,0.33435660618822216,iterative method,cs
0.8756244411685674,0.378298747292942,javascript computer programming,cs
0.8376023472887187,0.5615394154625251,javascript pseudorandom number generators,cs
0.6783535423231689,0.45901853953827215,javascript v8 engine,cs
0.3663533389328371,0.32096569161021515,join trees,cs
0.2961903595846101,0.3455773730137191,k nearest neighbors,cs
0.5770369316936349,0.4026916604281573,kargerstein algorithm,cs
0.5660749318047812,0.4763838753149318,kernel density estimation,cs
0.5606692377493253,0.47570425231048247,kernel function,cs
0.6778488606026204,0.5426039084072203,kernel machines,cs
0.7215752694484261,0.39243572206373367,kernelized learning algorithms,cs
0.3346310800677846,0.2695397393212813,known classes,cs
0.48623336588819094,0.44608837411125574,krylov subspace,cs
0.5997202369091573,0.2909029177542138,language model,cs
0.6820615331436397,0.24077710367798588,language modeling,cs
0.6261877851287717,0.20989423631113013,language specification,cs
0.6228497613935503,0.46372038799010645,las vegas algorithms,cs
0.4688107871068832,0.3801958423560088,latent semantic analysis,cs
0.6583567022864739,0.3131224308094613,layered network architecture,cs
0.4645765087800164,0.3857944658533011,leaf node,cs
0.4322183332963955,0.34329477742933273,leaf nodes,cs
0.8059085240580972,0.35720858846809633,learning automaton,cs
0.63276150904199,0.3123132037765455,learning theory,cs
0.7280535336072127,0.27764348820984724,learning vector quantization,cs
0.5780428870166008,0.7052742333684073,least-squares support-vector machine,cs
0.6940122339456842,0.3850631295418967,lexicographic code,cs
0.25305081960595127,0.5158615768019772,lightweight software,cs
0.70206991457642,0.489460359165758,linear algebra,cs
0.19333410470662732,0.5980657997112635,linear combination,cs
0.3571912434344619,0.49835823734304996,linear dependency,cs
0.5035790564707614,0.6113414504168244,linear discriminant analysis,cs
0.5034405343855551,0.5416999197362998,linear equations,cs
0.39196750330505714,0.5382273108878612,linear function,cs
0.4551243239218576,0.5058771721501106,linear programming,cs
0.6660342311482479,0.47797174049399094,linear quadratic gaussian control,cs
0.5788495789919763,0.4313826827969098,linear regularization methods,cs
0.2965713438064285,0.48080285712050713,linear system,cs
0.370874065393059,0.410742095630433,linearithmic time,cs
0.3555185407243712,0.48999385180929184,local minima,cs
0.24659757992880268,0.5980792839345803,local minimum,cs
0.4569207815367828,0.5938061174852617,local regression,cs
0.6264536696061093,0.42860057263403145,logarithm function,cs
0.4981868223944359,0.4359975165523963,logic gate,cs
0.700127990723207,0.37833424856979303,logic program,cs
0.7327586742069415,0.33969420116762195,logic programming,cs
0.7872656056441969,0.34947753818358335,logic programming language,cs
0.8252104556373508,0.3537621314756177,logic programming languages,cs
0.1581982589261843,0.2893235693905132,logical calculi,cs
0.5701087536000404,0.20296096629175506,logical data model,cs
0.604315707103398,0.3708947475876747,logistic function,cs
0.6441464100060887,0.374552366696129,logistic model,cs
0.6499534676546007,0.5027539234775302,logistic regression,cs
0.6626418971669832,0.5175494396273038,logspace reductions,cs
0.5568720861067264,0.2954706408322859,lookup table,cs
0.5500968413792412,0.32588732634201767,lookup tables,cs
0.3350644895724046,0.4472245983044073,loop body,cs
0.3456995515317224,0.5782026028083723,loop peeling,cs
0.44007307326254996,0.5621606094218617,loop splitting,cs
